Year,Month,Section,Amount
2018,6,dyfed-powys,3967
2018,6,essex,17411
2018,6,gloucestershire,4676
2018,6,greater-manchester,34386
2018,6,gwent,5537
2018,6,hampshire,15142
2018,6,hertfordshire,9528
2018,6,humberside,9535
2018,6,kent,20702
2018,6,lancashire,19069
2018,6,leicestershire,8914
2018,6,lincolnshire,5901
2018,6,merseyside,14576
2018,6,metropolitan,88387
2018,6,norfolk,6058
2018,6,north-wales,6185
2018,6,north-yorkshire,6237
2018,6,northamptonshire,7150
2018,6,northern-ireland,13845
2018,6,northumbria,18967
2018,6,nottinghamshire,12016
2018,6,south-wales,12667
2018,6,south-yorkshire,15789
2018,6,staffordshire,10275
2018,6,suffolk,5179
2018,6,surrey,8467
2018,6,sussex,13093
2018,6,thames-valley,16491
2018,6,warwickshire,4959
2018,6,west-mercia,11635
2018,6,west-midlands,25598
2018,6,west-yorkshire,28196
2018,6,wiltshire,5377
2018,7,avon-and-somerset,14734
2018,7,bedfordshire,7230
2018,7,btp,5113
2018,7,cambridgeshire,7437
2018,7,cheshire,8797
2018,7,city-of-london,699
2018,7,cleveland,9107
2018,7,cumbria,4287
2018,7,derbyshire,9711
2018,7,devon-and-cornwall,13669
2018,7,dorset,7319
2018,7,durham,7754
2018,7,dyfed-powys,3996
2018,7,essex,18640
2018,7,gloucestershire,5433
2018,7,greater-manchester,35333
2018,7,gwent,6169
2018,7,hampshire,15965
2018,7,hertfordshire,10338
2018,7,humberside,9600
2018,7,kent,21222
2018,7,lancashire,20088
2018,7,leicestershire,8902
2018,7,lincolnshire,6337
2018,7,merseyside,14929
2018,7,metropolitan,94577
2018,7,norfolk,6710
2018,7,north-wales,6599
2018,7,north-yorkshire,6620
2018,7,northamptonshire,7802
2018,7,northern-ireland,14063
2018,7,northumbria,20036
2018,7,nottinghamshire,13151
2018,7,south-wales,13726
2018,7,south-yorkshire,16398
2018,7,staffordshire,10678
2018,7,suffolk,5928
2018,7,surrey,9244
2018,7,sussex,13555
2018,7,thames-valley,16463
2018,7,warwickshire,5239
2018,7,west-mercia,12634
2018,7,west-midlands,26940
2018,7,west-yorkshire,30752
2018,7,wiltshire,5649
2018,8,avon-and-somerset,13593
2018,8,bedfordshire,6797
2018,8,btp,5100
2018,8,cambridgeshire,6987
2018,8,cheshire,7726
2018,8,city-of-london,643
2018,8,cleveland,8855
2018,8,cumbria,3710
2018,8,derbyshire,8569
2018,8,devon-and-cornwall,12820
2018,8,dorset,7077
2018,8,durham,6893
2018,8,dyfed-powys,3829
2018,8,essex,17292
2018,8,gloucestershire,4826
2018,8,greater-manchester,32184
2018,8,gwent,5163
2018,8,hampshire,14190
2018,8,hertfordshire,9742
2018,8,humberside,10001
2018,8,kent,21893
2018,8,lancashire,18680
2018,8,leicestershire,8798
2018,8,lincolnshire,6324
2018,8,merseyside,14443
2018,8,metropolitan,87729
2018,8,norfolk,6425
2018,8,north-wales,6105
2018,8,north-yorkshire,6639
2018,8,northamptonshire,7073
2018,8,northern-ireland,12823
2018,8,northumbria,18229
2018,8,nottinghamshire,11862
2018,8,south-wales,12609
2018,8,south-yorkshire,15740
2018,8,staffordshire,9762
2018,8,suffolk,5781
2018,8,surrey,8161
2018,8,sussex,13387
2018,8,thames-valley,15409
2018,8,warwickshire,5047
2018,8,west-mercia,11248
2018,8,west-midlands,24851
2018,8,west-yorkshire,29343
2018,8,wiltshire,5284
2018,9,avon-and-somerset,12995
2018,9,bedfordshire,6239
2018,9,btp,4554
2018,9,cambridgeshire,6405
2018,9,cheshire,7461
2018,9,city-of-london,619
2018,9,cleveland,8416
2018,9,cumbria,3748
2018,9,derbyshire,8211
2018,9,devon-and-cornwall,11659
2018,9,dorset,6524
2018,9,durham,6594
2018,9,dyfed-powys,3347
2018,9,essex,16430
2018,9,gloucestershire,4216
2018,9,greater-manchester,30956
2018,9,gwent,4767
2018,9,hampshire,13692
2018,9,hertfordshire,9034
2018,9,humberside,9007
2018,9,kent,19371
2018,9,lancashire,17512
2018,9,leicestershire,8468
2018,9,lincolnshire,5900
2018,9,merseyside,13519
2018,9,metropolitan,85288
2018,9,norfolk,5991
2018,9,north-wales,5882
2018,9,north-yorkshire,5845
2018,9,northamptonshire,6441
2018,9,northern-ireland,12467
2018,9,northumbria,17531
2018,9,nottinghamshire,11034
2018,9,south-wales,11634
2018,9,south-yorkshire,14476
2018,9,staffordshire,9009
2018,9,suffolk,5355
2018,9,surrey,7742
2018,9,sussex,12164
2018,9,thames-valley,14141
2018,9,warwickshire,4669
2018,9,west-mercia,10790
2018,9,west-midlands,24548
2018,9,west-yorkshire,27907
2018,9,wiltshire,4893
2018,10,avon-and-somerset,13417
2018,10,bedfordshire,6344
2018,10,btp,5075
2018,10,cambridgeshire,6718
2018,10,cheshire,9439
2018,10,city-of-london,730
2018,10,cleveland,9352
2018,10,cumbria,4009
2018,10,derbyshire,8194
2018,10,devon-and-cornwall,12159
2018,10,dorset,6169
2018,10,durham,6611
2018,10,dyfed-powys,3387
2018,10,essex,17712
2018,10,gloucestershire,4245
2018,10,greater-manchester,32838
2018,10,gwent,5214
2018,10,hampshire,14162
2018,10,hertfordshire,9820
2018,10,humberside,9192
2018,10,kent,18962
2018,10,lancashire,18210
2018,10,leicestershire,8943
2018,10,lincolnshire,5669
2018,10,merseyside,15008
2018,10,metropolitan,94970
2018,10,norfolk,6463
2018,10,north-wales,6162
2018,10,north-yorkshire,5910
2018,10,northamptonshire,6705
2018,10,northern-ireland,13554
2018,10,northumbria,19062
2018,10,nottinghamshire,11764
2018,10,south-wales,12140
2018,10,south-yorkshire,15548
2018,10,staffordshire,9781
2018,10,suffolk,5783
2018,10,surrey,8167
2018,10,sussex,12326
2018,10,thames-valley,14576
2018,10,warwickshire,4854
2018,10,west-mercia,10943
2018,10,west-midlands,27159
2018,10,west-yorkshire,29665
2018,10,wiltshire,5058
2018,11,avon-and-somerset,12464
2018,11,bedfordshire,5912
2018,11,btp,5068
2018,11,cambridgeshire,6283
2018,11,cheshire,9098
2018,11,city-of-london,726
2018,11,cleveland,8529
2018,11,cumbria,3735
2018,11,derbyshire,7745
2018,11,devon-and-cornwall,11219
2018,11,dorset,5668
2018,11,durham,6263
2018,11,dyfed-powys,3103
2018,11,essex,16959
2018,11,gloucestershire,4206
2018,11,greater-manchester,32672
2018,11,gwent,4738
2018,11,hampshire,13620
2018,11,hertfordshire,9116
2018,11,humberside,8623
2018,11,kent,13589
2018,11,lancashire,16452
2018,11,leicestershire,8518
2018,11,lincolnshire,5655
2018,11,merseyside,14034
2018,11,metropolitan,90708
2018,11,norfolk,6202
2018,11,north-wales,5722
2018,11,north-yorkshire,5539
2018,11,northamptonshire,6616
2018,11,northern-ireland,11645
2018,11,northumbria,17545
2018,11,nottinghamshire,11614
2018,11,south-wales,11390
2018,11,south-yorkshire,14665
2018,11,staffordshire,8807
2018,11,suffolk,4862
2018,11,surrey,7776
2018,11,sussex,12121
2018,11,thames-valley,14324
2018,11,warwickshire,4724
2018,11,west-mercia,10528
2018,11,west-midlands,25938
2018,11,west-yorkshire,27898
2018,11,wiltshire,4740
2018,12,avon-and-somerset,11745
2018,12,bedfordshire,5816
2018,12,btp,5515
2018,12,cambridgeshire,5917
2018,12,cheshire,8354
2018,12,city-of-london,690
2018,12,cleveland,7675
2018,12,cumbria,3686
2018,12,derbyshire,7603
2018,12,devon-and-cornwall,10586
2018,12,dorset,5582
2018,12,durham,5993
2018,12,dyfed-powys,3131
2018,12,essex,16503
2018,12,gloucestershire,3846
2018,12,greater-manchester,30377
2018,12,gwent,4599
2018,12,hampshire,12396
2018,12,hertfordshire,8898
2018,12,humberside,8472
2018,12,kent,8201
2018,12,lancashire,14198
2018,12,leicestershire,8105
2018,12,lincolnshire,5826
2018,12,merseyside,12636
2018,12,metropolitan,86174
2018,12,norfolk,6032
2018,12,north-wales,5537
2018,12,north-yorkshire,5147
2018,12,northamptonshire,6196
2018,12,northern-ireland,11925
2018,12,northumbria,16269
2018,12,nottinghamshire,10392
2018,12,south-wales,10408
2018,12,south-yorkshire,13649
2018,12,staffordshire,7453
2018,12,suffolk,4869
2018,12,surrey,7385
2018,12,sussex,11151
2018,12,thames-valley,12883
2018,12,warwickshire,4478
2018,12,west-mercia,10111
2018,12,west-midlands,24322
2018,12,west-yorkshire,26413
2018,12,wiltshire,4809
2019,1,avon-and-somerset,11997
2019,1,bedfordshire,5630
2019,1,btp,4653
2019,1,cambridgeshire,6377
2019,1,cheshire,8393
2019,1,city-of-london,586
2019,1,cleveland,7694
2019,1,cumbria,3463
2019,1,derbyshire,7987
2019,1,devon-and-cornwall,10577
2019,1,dorset,5522
2019,1,durham,6465
2019,1,dyfed-powys,3254
2019,1,essex,16376
2019,1,gloucestershire,3854
2019,1,greater-manchester,31063
2019,1,gwent,4789
2019,1,hampshire,12774
2019,1,hertfordshire,9083
2019,1,humberside,8955
2019,1,kent,17535
2019,1,lancashire,14398
2019,1,leicestershire,8236
2019,1,lincolnshire,5438
2019,1,merseyside,12831
2019,1,metropolitan,87636
2019,1,norfolk,5913
2019,1,north-wales,5672
2019,1,north-yorkshire,5288
2019,1,northamptonshire,6420
2019,1,northern-ireland,11726
2019,1,northumbria,16284
2019,1,nottinghamshire,10839
2019,1,south-wales,11040
2019,1,south-yorkshire,14217
2019,1,staffordshire,8465
2019,1,suffolk,4929
2019,1,surrey,7759
2019,1,sussex,11404
2019,1,thames-valley,13504
2019,1,warwickshire,4473
2019,1,west-mercia,10021
2019,1,west-midlands,25260
2019,1,west-yorkshire,27159
2019,1,wiltshire,4868
2019,2,avon-and-somerset,11783
2019,2,bedfordshire,5168
2019,2,btp,4326
2019,2,cambridgeshire,6345
2019,2,cheshire,8305
2019,2,city-of-london,659
2019,2,cleveland,7648
2019,2,cumbria,3414
2019,2,derbyshire,8087
2019,2,devon-and-cornwall,9792
2019,2,dorset,5220
2019,2,durham,6447
2019,2,dyfed-powys,3114
2019,2,essex,16314
2019,2,gloucestershire,3812
2019,2,greater-manchester,30117
2019,2,gwent,4629
2019,2,hampshire,11792
2019,2,hertfordshire,8983
2019,2,humberside,8466
2019,2,kent,16030
2019,2,lancashire,13890
2019,2,leicestershire,7765
2019,2,lincolnshire,5340
2019,2,merseyside,11850
2019,2,metropolitan,85614
2019,2,norfolk,5703
2019,2,north-wales,5511
2019,2,north-yorkshire,5343
2019,2,northamptonshire,6270
2019,2,northern-ireland,11654
2019,2,northumbria,16235
2019,2,nottinghamshire,10807
2019,2,south-wales,11033
2019,2,south-yorkshire,13124
2019,2,staffordshire,7892
2019,2,suffolk,4477
2019,2,surrey,7488
2019,2,sussex,10489
2019,2,thames-valley,12249
2019,2,warwickshire,4016
2019,2,west-mercia,9214
2019,2,west-midlands,23272
2019,2,west-yorkshire,25358
2019,2,wiltshire,4493
2019,3,avon-and-somerset,13374
2019,3,bedfordshire,5874
2019,3,btp,5670
2019,3,cambridgeshire,7024
2019,3,cheshire,9027
2019,3,city-of-london,824
2019,3,cleveland,8529
2019,3,cumbria,4140
2019,3,derbyshire,9346
2019,3,devon-and-cornwall,11079
2019,3,dorset,5935
2019,3,durham,7189
2019,3,dyfed-powys,3379
2019,3,essex,18451
2019,3,gloucestershire,4385
2019,3,greater-manchester,33936
2019,3,gwent,5098
2019,3,hampshire,13757
2019,3,hertfordshire,9383
2019,3,humberside,9917
2019,3,kent,18189
2019,3,lancashire,16182
2019,3,leicestershire,8279
2019,3,lincolnshire,5874
2019,3,merseyside,13609
2019,3,metropolitan,95595
2019,3,norfolk,6599
2019,3,north-wales,6071
2019,3,north-yorkshire,5870
2019,3,northamptonshire,7348
2019,3,northern-ireland,13057
2019,3,northumbria,17720
2019,3,nottinghamshire,11755
2019,3,south-wales,11412
2019,3,south-yorkshire,14603
2019,3,staffordshire,8600
2019,3,suffolk,5190
2019,3,surrey,8319
2019,3,sussex,12632
2019,3,thames-valley,14427
2019,3,warwickshire,4514
2019,3,west-mercia,10917
2019,3,west-midlands,26016
2019,3,west-yorkshire,27719
2019,3,wiltshire,4948
2019,4,avon-and-somerset,13028
2019,4,bedfordshire,5576
2019,4,btp,5290
2019,4,cambridgeshire,6826
2019,4,cheshire,9108
2019,4,city-of-london,804
2019,4,cleveland,8508
2019,4,cumbria,4001
2019,4,derbyshire,8931
2019,4,devon-and-cornwall,10829
2019,4,dorset,6101
2019,4,durham,6849
2019,4,dyfed-powys,3573
2019,4,essex,17498
2019,4,gloucestershire,4299
2019,4,greater-manchester,32703
2019,4,gwent,5109
2019,4,hampshire,13058
2019,4,hertfordshire,9290
2019,4,humberside,9096
2019,4,kent,19697
2019,4,lancashire,16445
2019,4,leicestershire,8162
2019,4,lincolnshire,6211
2019,4,merseyside,13224
2019,4,metropolitan,90369
2019,4,norfolk,6384
2019,4,north-wales,6411
2019,4,north-yorkshire,5891
2019,4,northamptonshire,6638
2019,4,northern-ireland,13386
2019,4,northumbria,16991
2019,4,nottinghamshire,11493
2019,4,south-wales,11607
2019,4,south-yorkshire,14231
2019,4,staffordshire,8137
2019,4,suffolk,5038
2019,4,surrey,7799
2019,4,sussex,12437
2019,4,thames-valley,13935
2019,4,warwickshire,4520
2019,4,west-mercia,10308
2019,4,west-midlands,24370
2019,4,west-yorkshire,26841
2019,4,wiltshire,4816
2019,5,avon-and-somerset,13676
2019,5,bedfordshire,5794
2019,5,btp,4972
2019,5,cambridgeshire,6889
2019,5,cheshire,8773
2019,5,city-of-london,664
2019,5,cleveland,8274
2019,5,cumbria,3914
2019,5,derbyshire,9508
2019,5,devon-and-cornwall,11578
2019,5,dorset,6264
2019,5,durham,6107
2019,5,dyfed-powys,3825
2019,5,essex,18559
2019,5,gloucestershire,4604
2019,5,greater-manchester,33386
2019,5,gwent,5166
2019,5,hampshire,13561
2019,5,hertfordshire,9842
2019,5,humberside,9485
2019,5,kent,19483
2019,5,lancashire,16139
2019,5,leicestershire,8614
2019,5,lincolnshire,6372
2019,5,merseyside,13820
2019,5,metropolitan,94575
2019,5,norfolk,6363
2019,5,north-wales,6287
2019,5,north-yorkshire,6023
2019,5,northamptonshire,6825
2019,5,northern-ireland,13537
2019,5,northumbria,17370
2019,5,nottinghamshire,11844
2019,5,south-wales,12334
2019,5,south-yorkshire,14334
2019,5,staffordshire,9851
2019,5,suffolk,5022
2019,5,surrey,7889
2019,5,sussex,13116
2019,5,thames-valley,15015
2019,5,warwickshire,4692
2019,5,west-mercia,10606
2019,5,west-midlands,24808
2019,5,west-yorkshire,27397
2019,5,wiltshire,5305
2019,6,avon-and-somerset,13738
2019,6,bedfordshire,5673
2019,6,btp,5445
2019,6,cambridgeshire,7356
2019,6,cheshire,8339
2019,6,city-of-london,855
2019,6,cleveland,8353
2019,6,cumbria,3961
2019,6,derbyshire,10123
2019,6,devon-and-cornwall,11105
2019,6,dorset,5930
2019,6,durham,7007
2019,6,dyfed-powys,3456
2019,6,essex,17679
2019,6,gloucestershire,4473
2019,6,greater-manchester,32058
2019,6,gwent,5006
2019,6,hampshire,13651
2019,6,hertfordshire,9805
2019,6,humberside,9170
2019,6,kent,18216
2019,6,lancashire,15369
2019,6,leicestershire,8255
2019,6,lincolnshire,6327
2019,6,merseyside,13297
2019,6,metropolitan,95115
2019,6,norfolk,6044
2019,6,north-wales,6005
2019,6,north-yorkshire,6005
2019,6,northamptonshire,6717
2019,6,northern-ireland,13383
2019,6,northumbria,16955
2019,6,nottinghamshire,11884
2019,6,south-wales,11758
2019,6,south-yorkshire,13734
2019,6,staffordshire,8802
2019,6,suffolk,4992
2019,6,surrey,8224
2019,6,sussex,13320
2019,6,thames-valley,15197
2019,6,warwickshire,4439
2019,6,west-mercia,10799
2019,6,west-midlands,24657
2019,6,west-yorkshire,26975
2019,6,wiltshire,5135
2019,7,avon-and-somerset,14795
2019,7,bedfordshire,6103
2019,7,btp,5183
2019,7,cambridgeshire,7260
2019,7,cheshire,9396
2019,7,city-of-london,825
2019,7,cleveland,9025
2019,7,cumbria,3975
2019,7,derbyshire,11070
2019,7,devon-and-cornwall,12252
2019,7,dorset,6936
2019,7,durham,6477
2019,7,dyfed-powys,3787
2019,7,essex,18612
2019,7,gloucestershire,5030
2019,7,gwent,5714
2019,7,hampshire,14713
2019,7,hertfordshire,10514
2019,7,humberside,10011
2019,7,kent,19490
2019,7,lancashire,16748
2019,7,leicestershire,8322
2019,7,lincolnshire,7284
2019,7,merseyside,14534
2019,7,metropolitan,98310
2019,7,norfolk,6060
2019,7,north-wales,6446
2019,7,north-yorkshire,6404
2019,7,northamptonshire,6945
2019,7,northern-ireland,14362
2019,7,northumbria,18252
2019,7,nottinghamshire,12984
2019,7,south-wales,12739
2019,7,south-yorkshire,15355
2019,7,staffordshire,9760
2019,7,suffolk,4967
2019,7,surrey,8790
2019,7,sussex,15624
2019,7,thames-valley,17190
2019,7,warwickshire,4702
2019,7,west-mercia,12140
2019,7,west-midlands,26535
2019,7,west-yorkshire,29882
2019,7,wiltshire,5839
2019,8,avon-and-somerset,13324
2019,8,bedfordshire,5581
2019,8,btp,5237
2019,8,cambridgeshire,7042
2019,8,cheshire,9358
2019,8,city-of-london,820
2019,8,cleveland,8666
2019,8,cumbria,3877
2019,8,derbyshire,9687
2019,8,devon-and-cornwall,11797
2019,8,dorset,6634
2019,8,durham,7452
2019,8,dyfed-powys,3749
2019,8,essex,18205
2019,8,gloucestershire,5378
2019,8,gwent,4933
2019,8,hampshire,13981
2019,8,hertfordshire,9720
2019,8,humberside,9579
2019,8,kent,18416
2019,8,lancashire,15689
2019,8,leicestershire,8631
2019,8,lincolnshire,6826
2019,8,merseyside,14405
2019,8,metropolitan,90447
2019,8,norfolk,5685
2019,8,north-wales,6613
2019,8,north-yorkshire,6198
2019,8,northamptonshire,6887
2019,8,northern-ireland,14341
2019,8,northumbria,17047
2019,8,nottinghamshire,11941
2019,8,south-wales,12015
2019,8,south-yorkshire,14628
2019,8,staffordshire,8356
2019,8,suffolk,4791
2019,8,surrey,8646
2019,8,sussex,14723
2019,8,thames-valley,15842
2019,8,warwickshire,4708
2019,8,west-mercia,11892
2019,8,west-midlands,24580
2019,8,west-yorkshire,28941
2019,8,wiltshire,5554
2019,9,avon-and-somerset,13352
2019,9,bedfordshire,5403
2019,9,btp,4805
2019,9,cambridgeshire,6904
2019,9,cheshire,8690
2019,9,city-of-london,788
2019,9,cleveland,8417
2019,9,cumbria,3780
2019,9,derbyshire,9136
2019,9,devon-and-cornwall,10796
2019,9,dorset,5955
2019,9,durham,6756
2019,9,dyfed-powys,3239
2019,9,essex,17205
2019,9,gloucestershire,5026
2019,9,gwent,5036
2019,9,hampshire,13760
2019,9,hertfordshire,9291
2019,9,humberside,8971
2019,9,kent,18132
2019,9,lancashire,14268
2019,9,leicestershire,8210
2019,9,lincolnshire,6510
2019,9,merseyside,13350
2019,9,metropolitan,86128
2019,9,norfolk,5452
2019,9,north-wales,5976
2019,9,north-yorkshire,5946
2019,9,northamptonshire,6374
2019,9,northern-ireland,13116
2019,9,northumbria,16478
2019,9,nottinghamshire,11388
2019,9,south-wales,11600
2019,9,south-yorkshire,13953
2019,9,staffordshire,7389
2019,9,suffolk,4486
2019,9,surrey,8175
2019,9,sussex,13571
2019,9,thames-valley,14927
2019,9,warwickshire,4613
2019,9,west-mercia,10716
2019,9,west-midlands,23518
2019,9,west-yorkshire,27232
2019,9,wiltshire,5053
2019,10,avon-and-somerset,13270
2019,10,bedfordshire,5879
2019,10,btp,5280
2019,10,cambridgeshire,6804
2019,10,cheshire,9923
2019,10,city-of-london,875
2019,10,cleveland,8810
2019,10,cumbria,3942
2019,10,derbyshire,9591
2019,10,devon-and-cornwall,10708
2019,10,dorset,6050
2019,10,durham,6945
2019,10,dyfed-powys,3359
2019,10,essex,17463
2019,10,gloucestershire,4621
2019,10,gwent,5066
2019,10,hampshire,14298
2019,10,hertfordshire,9548
2019,10,humberside,8822
2019,10,kent,19111
2019,10,lancashire,15353
2019,10,leicestershire,8078
2019,10,lincolnshire,6163
2019,10,merseyside,15523
2019,10,metropolitan,95153
2019,10,norfolk,5326
2019,10,north-wales,6115
2019,10,north-yorkshire,5675
2019,10,northamptonshire,6684
2019,10,northern-ireland,13851
2019,10,northumbria,16982
2019,10,nottinghamshire,11979
2019,10,south-wales,11841
2019,10,south-yorkshire,15546
2019,10,staffordshire,7063
2019,10,suffolk,4578
2019,10,surrey,8510
2019,10,sussex,13363
2019,10,thames-valley,15526
2019,10,warwickshire,4641
2019,10,west-mercia,10916
2019,10,west-midlands,25115
2019,10,west-yorkshire,28586
2019,10,wiltshire,5067
2019,11,avon-and-somerset,12727
2019,11,bedfordshire,5476
2019,11,btp,5736
2019,11,cambridgeshire,6733
2019,11,cheshire,7650
2019,11,city-of-london,853
2019,11,cleveland,7676
2019,11,cumbria,3755
2019,11,derbyshire,9339
2019,11,devon-and-cornwall,10005
2019,11,dorset,5493
2019,11,durham,6702
2019,11,dyfed-powys,3131
2019,11,essex,16728
2019,11,gloucestershire,4472
2019,11,gwent,4799
2019,11,hampshire,15429
2019,11,hertfordshire,8777
2019,11,humberside,8398
2019,11,kent,17980
2019,11,lancashire,14584
2019,11,leicestershire,7968
2019,11,lincolnshire,5752
2019,11,merseyside,14060
2019,11,metropolitan,90399
2019,11,norfolk,5068
2019,11,north-wales,5804
2019,11,north-yorkshire,5578
2019,11,northamptonshire,6348
2019,11,northern-ireland,12064
2019,11,northumbria,15339
2019,11,nottinghamshire,11128
2019,11,south-wales,11073
2019,11,south-yorkshire,14084
2019,11,staffordshire,7676
2019,11,suffolk,4132
2019,11,surrey,8270
2019,11,sussex,13033
2019,11,thames-valley,14714
2019,11,warwickshire,4252
2019,11,west-mercia,10054
2019,11,west-midlands,23931
2019,11,west-yorkshire,27211
2019,11,wiltshire,4815
2019,12,avon-and-somerset,12077
2019,12,bedfordshire,5019
2019,12,btp,7079
2019,12,cambridgeshire,6318
2019,12,cheshire,8581
2019,12,city-of-london,803
2019,12,cleveland,6997
2019,12,cumbria,3595
2019,12,derbyshire,8859
2019,12,devon-and-cornwall,9794
2019,12,dorset,5115
2019,12,durham,6509
2019,12,dyfed-powys,3230
2019,12,essex,15940
2019,12,gloucestershire,4128
2019,12,gwent,4329
2019,12,hampshire,12708
2019,12,hertfordshire,8187
2019,12,humberside,8279
2019,12,kent,15636
2019,12,lancashire,13624
2019,12,leicestershire,7535
2019,12,lincolnshire,5988
2019,12,merseyside,12743
2019,12,metropolitan,85533
2019,12,norfolk,5345
2019,12,north-wales,5501
2019,12,north-yorkshire,5331
2019,12,northamptonshire,6337
2019,12,northern-ireland,12052
2019,12,northumbria,12645
2019,12,nottinghamshire,10493
2019,12,south-wales,10386
2019,12,south-yorkshire,13981
2019,12,staffordshire,6939
2019,12,suffolk,4201
2019,12,surrey,7681
2019,12,sussex,12175
2019,12,thames-valley,14108
2019,12,warwickshire,4419
2019,12,west-mercia,9605
2019,12,west-midlands,24110
2019,12,west-yorkshire,25254
2019,12,wiltshire,4540
2020,1,avon-and-somerset,13236
2020,1,bedfordshire,5502
2020,1,btp,5731
2020,1,cambridgeshire,6711
2020,1,cheshire,8807
2020,1,city-of-london,729
2020,1,cleveland,7773
2020,1,cumbria,3768
2020,1,derbyshire,9243
2020,1,devon-and-cornwall,10020
2020,1,dorset,5337
2020,1,durham,6926
2020,1,dyfed-powys,3060
2020,1,essex,17066
2020,1,gloucestershire,4376
2020,1,gwent,4570
2020,1,hampshire,13213
2020,1,hertfordshire,8498
2020,1,humberside,8631
2020,1,kent,17373
2020,1,lancashire,14773
2020,1,leicestershire,8123
2020,1,lincolnshire,5657
2020,1,merseyside,13534
2020,1,metropolitan,90435
2020,1,norfolk,6444
2020,1,north-wales,5736
2020,1,north-yorkshire,5176
2020,1,northamptonshire,6941
2020,1,northern-ireland,11911
2020,1,northumbria,16082
2020,1,nottinghamshire,10724
2020,1,south-wales,10962
2020,1,south-yorkshire,14896
2020,1,staffordshire,9239
2020,1,suffolk,5284
2020,1,surrey,8146
2020,1,sussex,12487
2020,1,thames-valley,15231
2020,1,warwickshire,4304
2020,1,west-mercia,9720
2020,1,west-midlands,25643
2020,1,west-yorkshire,26622
2020,1,wiltshire,4317
2020,2,avon-and-somerset,12410
2020,2,bedfordshire,5372
2020,2,btp,5364
2020,2,cambridgeshire,6369
2020,2,cheshire,7800
2020,2,city-of-london,709
2020,2,cleveland,6995
2020,2,cumbria,3374
2020,2,derbyshire,8405
2020,2,devon-and-cornwall,9412
2020,2,dorset,5303
2020,2,durham,6820
2020,2,dyfed-powys,2963
2020,2,essex,16140
2020,2,gloucestershire,4247
2020,2,gwent,4545
2020,2,hampshire,13832
2020,2,hertfordshire,8475
2020,2,humberside,8165
2020,2,kent,16312
2020,2,lancashire,14098
2020,2,leicestershire,7315
2020,2,lincolnshire,5288
2020,2,merseyside,13195
2020,2,metropolitan,86413
2020,2,norfolk,6096
2020,2,north-wales,5536
2020,2,north-yorkshire,4997
2020,2,northamptonshire,6617
2020,2,northern-ireland,11607
2020,2,northumbria,15190
2020,2,nottinghamshire,10636
2020,2,south-wales,10788
2020,2,south-yorkshire,13402
2020,2,staffordshire,9143
2020,2,suffolk,5139
2020,2,surrey,7443
2020,2,sussex,12127
2020,2,thames-valley,14903
2020,2,warwickshire,4357
2020,2,west-mercia,9721
2020,2,west-midlands,23382
2020,2,west-yorkshire,24562
2020,2,wiltshire,4126
2020,3,avon-and-somerset,12744
2020,3,bedfordshire,5244
2020,3,btp,4109
2020,3,cambridgeshire,6402
2020,3,cheshire,8358
2020,3,city-of-london,564
2020,3,cleveland,7152
2020,3,cumbria,3455
2020,3,derbyshire,8771
2020,3,devon-and-cornwall,9469
2020,3,dorset,5623
2020,3,durham,6804
2020,3,dyfed-powys,3058
2020,3,essex,16186
2020,3,gloucestershire,4164
2020,3,gwent,4947
2020,3,hampshire,14287
2020,3,hertfordshire,8139
2020,3,humberside,8332
2020,3,kent,16437
2020,3,lancashire,16446
2020,3,leicestershire,6989
2020,3,lincolnshire,5479
2020,3,merseyside,13735
2020,3,metropolitan,86658
2020,3,norfolk,6404
2020,3,north-wales,5687
2020,3,north-yorkshire,5422
2020,3,northamptonshire,6413
2020,3,northern-ireland,11716
2020,3,northumbria,15422
2020,3,nottinghamshire,11101
2020,3,south-wales,10149
2020,3,south-yorkshire,13842
2020,3,staffordshire,9781
2020,3,suffolk,4946
2020,3,surrey,7393
2020,3,sussex,12097
2020,3,thames-valley,13759
2020,3,warwickshire,4239
2020,3,west-mercia,9712
2020,3,west-midlands,23400
2020,3,west-yorkshire,25801
2020,3,wiltshire,4172
2020,4,avon-and-somerset,10317
2020,4,bedfordshire,4956
2020,4,btp,1339
2020,4,cambridgeshire,5416
2020,4,cheshire,9402
2020,4,city-of-london,212
2020,4,cleveland,9382
2020,4,cumbria,3400
2020,4,derbyshire,9956
2020,4,devon-and-cornwall,10285
2020,4,dorset,6014
2020,4,durham,6446
2020,4,dyfed-powys,4209
2020,4,essex,15814
2020,4,gloucestershire,6805
2020,4,gwent,8502
2020,4,hampshire,12612
2020,4,hertfordshire,7512
2020,4,humberside,7040
2020,4,kent,19336
2020,4,lancashire,19890
2020,4,leicestershire,7479
2020,4,lincolnshire,6437
2020,4,merseyside,13650
2020,4,metropolitan,109697
2020,4,norfolk,6286
2020,4,north-wales,5347
2020,4,north-yorkshire,6153
2020,4,northamptonshire,7676
2020,4,northern-ireland,13913
2020,4,northumbria,18049
2020,4,nottinghamshire,11255
2020,4,south-wales,14151
2020,4,south-yorkshire,12375
2020,4,staffordshire,9013
2020,4,suffolk,4115
2020,4,surrey,8333
2020,4,sussex,13627
2020,4,thames-valley,10730
2020,4,warwickshire,5187
2020,4,west-mercia,11740
2020,4,west-midlands,23752
2020,4,west-yorkshire,21389
